,v12_signal,v17_signal,calm_bull_trigger,spy_above_trend,spy_momentum_13w,spy_rv_26w,spy_rv_ref_55p,vix,vix_ma_52w,yc_pos_steep,t10y2y,t10y2y_chg_13w,tier_intersection,tier_cb_only,tier_cb_weak,tier_cb_strong,tier_yc_only,spy_ma20,spy_dd_52w,vix3m,vix_contango,hy_oas,hy_oas_ma_26w,hy_oas_chg_4w,credit_ok,tier_nervous_market
2011-02-25,1.0,1.4,1,1,0.11974682522429325,0.10837782801164282,0.1938967178238841,19.219999313354492,21.93134615971492,1,2.7,0.3400000000000003,1,0,0,0,0,95.27071495056153,-0.01635311750002344,20.56999969482422,1,,,,0,0
2011-03-04,1.0,1.4,1,1,0.08362452937985143,0.10010109475271718,0.19329249620795033,19.059999465942383,21.96288460951585,1,2.81,0.27,1,0,0,0,0,95.85761451721191,-0.015312719335869751,20.799999237060547,1,,,,0,0
2011-03-11,1.0,1.4,1,1,0.05662017078997228,0.10388147878049347,0.19300678390985088,20.079999923706055,22.010961532592773,1,2.76,0.07999999999999963,1,0,0,0,0,96.35767211914063,-0.027428645084326853,21.8700008392334,1,,,,0,0
2011-03-18,1.0,1.3,0,1,0.03230117188191395,0.10944788040793613,0.19288032627066856,24.440000534057617,22.15461540222168,0,2.67,-0.050000000000000266,0,0,0,0,0,96.75610275268555,-0.0461973655239285,24.34000015258789,0,,,,0,1
2011-03-25,1.0,1.0,1,1,0.04992334931105158,0.11190449620622561,0.19260876485889764,17.90999984741211,22.157307698176457,0,2.67,-0.07000000000000028,0,1,1,0,0,97.12964057922363,-0.01976964650993096,20.030000686645508,1,,,,0,0
2011-04-01,1.0,1.0,1,1,0.0634467616954657,0.11195391454740973,0.19215582373139092,17.399999618530273,22.15596155019907,0,2.66,-0.029999999999999805,0,1,1,0,0,97.66967887878418,-0.005958130441072074,19.59000015258789,1,,,,0,0
2011-04-08,1.0,1.4,1,1,0.04952928638685172,0.11144856352277517,0.1917963802983177,17.8700008392334,22.189230808844933,1,2.76,0.019999999999999574,1,0,0,0,0,98.19519233703613,-0.008123297440736477,20.049999237060547,1,,,,0,0
2011-04-15,1.0,1.0,1,1,0.025627090171668643,0.11244839883471779,0.19176417879576166,15.319999694824219,22.1307692527771,0,2.72,-0.03999999999999959,0,1,1,0,0,98.74582786560059,-0.014245263088567217,19.170000076293945,1,,,,0,0
2011-04-22,1.0,1.0,1,1,0.046670967401175156,0.1130536244941528,0.19173197729320562,14.6899995803833,22.09365384395306,0,2.74,-0.06999999999999984,0,1,1,0,0,99.20792732238769,-0.0012547814383333522,18.350000381469727,1,,,,0,0
2011-04-29,1.0,1.0,1,1,0.07283672752712755,0.11472902880444548,0.19152937551758553,14.75,21.953269243240356,0,2.71,-0.10999999999999988,0,1,1,0,0,99.71121711730957,0.0,17.5,1,,,,0,0
2011-05-06,1.0,1.0,1,1,0.02770143976695194,0.11015661711359397,0.19132677374196544,18.399999618530273,21.51961537507864,0,2.62,-0.29000000000000004,0,1,1,0,0,100.11109848022461,-0.016345219943300848,19.90999984741211,1,,,,0,0
2011-05-13,1.0,1.0,1,1,0.011360989795461407,0.10447248007482411,0.1896216543144231,17.06999969482422,21.24711537361145,0,2.61,-0.18000000000000016,0,1,1,0,0,100.45525856018067,-0.017518496104600545,19.06999969482422,1,,,,0,0
2011-05-20,1.0,1.0,0,1,-0.0025239096075670986,0.10493021440633998,0.18625044466074478,17.43000030517578,20.811153870362503,0,2.6,-0.20999999999999996,0,0,0,0,0,100.77722473144532,-0.0206699059481511,19.049999237060547,1,,,,0,0
2011-05-27,1.0,1.0,1,1,0.01330000541845644,0.10228781517950833,0.185649491633333,15.979999542236328,20.501730790505043,0,2.59,-0.11000000000000032,0,1,1,0,0,101.04233665466309,-0.021403021091237373,18.1299991607666,1,,,,0,0
2011-06-03,1.0,1.0,0,1,-0.011198163566701558,0.10017925350265126,0.18471640112320498,17.950000762939453,20.16461542936472,0,2.57,-0.2400000000000002,0,0,0,0,0,101.10667152404785,-0.044052155467995346,19.469999313354492,1,,,,0,0
2011-06-10,1.0,1.0,0,1,-0.020526528068781302,0.10469106988430542,0.18308143127422605,18.860000610351562,19.973653885034416,0,2.58,-0.17999999999999972,0,0,0,0,0,101.0984432220459,-0.06472191544996553,20.110000610351562,1,,,,0,0
2011-06-17,1.3,1.3,0,1,-0.0006274613107091209,0.10463709842119455,0.18230042632192775,21.850000381469727,19.933269262313843,0,2.56,-0.10999999999999988,0,0,0,0,0,101.11807136535644,-0.06413644509876215,22.440000534057617,1,,,,0,0
2011-06-24,1.3,1.3,0,1,-0.02940828523522765,0.10384331368285395,0.18118989575352176,21.100000381469727,19.790384641060463,0,2.53,-0.14000000000000012,0,0,0,0,0,100.99761924743652,-0.06590438748065586,21.920000076293945,1,,,,0,0
2011-07-01,1.0,1.4,1,1,0.010769204308279878,0.12996121215136486,0.18092319235379703,15.869999885559082,19.51634616118211,1,2.72,0.06000000000000005,1,0,0,0,0,101.07614555358887,-0.013531356892858781,17.93000030517578,1,,,,0,0
2011-07-08,1.0,1.0,1,1,0.01660643277435203,0.12941894253014652,0.1805544891890982,15.949999809265137,19.342692320163433,0,2.63,-0.1299999999999999,0,1,1,0,0,101.11898651123047,-0.00999554511216183,17.959999084472656,1,,,,0,0
2011-07-15,1.0,1.0,0,1,0.0022941115566228465,0.1315049148925137,0.18001382166885088,19.530000686645508,19.213461564137386,0,2.57,-0.15000000000000036,0,0,0,0,0,101.14140853881835,-0.029957734032686534,20.940000534057617,1,,,,0,0
2011-07-22,1.0,1.0,1,1,0.010967081488057584,0.13405932771515733,0.17955482493442937,17.520000457763672,19.099038509222176,0,2.59,-0.15000000000000036,0,1,1,0,0,101.2697597503662,-0.008669807275012875,19.200000762939453,1,,,,0,0
2011-07-29,1.3,1.3,0,1,-0.04734172230167644,0.14602126316680872,0.17814897165439372,25.25,19.132692355376022,0,2.46,-0.25,0,0,0,0,0,101.25815544128417,-0.04734172230167644,22.90999984741211,0,,,,0,0
2011-08-05,0.6,0.6,0,0,-0.10078020633120499,0.17352651378575187,0.17637964568766135,32.0,19.33000005208529,0,2.3,-0.3200000000000003,0,0,0,0,0,100.98673019409179,-0.1154781516360911,29.59000015258789,0,,,,0,0
2011-08-12,0.6,0.6,0,0,-0.11440138365173258,0.17252614403329833,0.17529307628864105,36.36000061035156,19.52461545283978,0,2.04,-0.5699999999999998,0,0,0,0,0,100.5042221069336,-0.12991573956246927,32.75,0,,,,0,0
2011-08-19,0.6,0.6,0,0,-0.15277001180973648,0.18112708148138298,0.17529307628864105,43.04999923706055,19.862307750261746,0,1.87,-0.73,0,0,0,0,0,99.73984870910644,-0.1702821759820824,37.900001525878906,0,,,,0,0
2011-08-26,0.6,0.6,0,0,-0.11201499581162577,0.1954783609922626,0.17529307628864105,35.59000015258789,20.076538507754986,0,1.99,-0.5999999999999999,0,0,0,0,0,99.19179992675781,-0.131020557584972,34.40999984741211,0,,,,0,0
2011-09-02,1.7,1.7,0,0,-0.09190095440522028,0.19539537981736652,0.17529307628864105,33.91999816894531,20.319038482812736,0,1.82,-0.7499999999999998,0,0,0,0,0,98.67054634094238,-0.13190467474209966,33.790000915527344,0,,,,0,0
2011-09-09,1.7,1.7,0,0,-0.08703209216514063,0.19584937445134074,0.17529307628864105,38.52000045776367,20.636923111402073,0,1.76,-0.8200000000000001,0,0,0,0,0,98.0083221435547,-0.14612112390456033,36.63999938964844,0,,,,0,0
2011-09-16,1.7,1.7,0,0,-0.03857781073240241,0.21060895117253023,0.17529307628864105,30.979999542236328,20.80942309819735,0,1.9,-0.6600000000000001,0,0,0,0,0,97.48438529968261,-0.10024001219109546,32.95000076293945,1,,,,0,0
2011-09-23,1.7,1.7,0,0,-0.10001246211069093,0.22493199093377642,0.17529307628864105,41.25,21.185192346572876,0,1.61,-0.9199999999999997,0,0,0,0,0,96.73705215454102,-0.15932558953550935,39.54999923706055,0,,,,0,0
2011-09-30,1.5,1.5,0,0,-0.15072149388890532,0.2232433530236521,0.17529307628864105,42.959999084472656,21.57865386742812,0,1.67,-1.0500000000000003,0,0,0,0,0,95.980757522583,-0.16221338445652855,41.2400016784668,0,,,,0,0
2011-10-07,1.7,1.7,0,0,-0.13460844785053605,0.22671438678892308,0.17529307628864105,36.20000076293945,21.876538515090942,0,1.8,-0.8299999999999998,0,0,0,0,0,95.34000854492187,-0.14325850814972974,37.310001373291016,1,,,,0,0
2011-10-14,1.7,1.7,0,0,-0.06443810096040814,0.2439187808909635,0.17529307628864105,28.239999771118164,22.053653882100033,0,1.98,-0.5899999999999999,0,0,0,0,0,94.96857795715331,-0.09246541550295129,30.389999389648438,1,,,,0,0
2011-10-21,1.7,1.7,0,0,-0.07407186270615085,0.24370525109368724,0.17529307628864105,31.31999969482422,22.294807709180393,0,1.93,-0.6599999999999999,0,0,0,0,0,94.76971130371093,-0.08209948120700017,31.969999313354492,1,,,,0,0
2011-10-28,1.7,1.7,0,1,-0.0004999564472509821,0.24818883123067903,0.17529307628864105,24.530000686645508,22.358846169251663,0,2.06,-0.3999999999999999,0,0,0,0,0,94.85806503295899,-0.047818009949638696,26.520000457763672,1,,,,0,0
2011-11-04,1.7,1.7,0,0,0.05037614860953932,0.24943558202978708,0.17529307628864105,30.15999984741211,22.58769231576186,0,1.84,-0.45999999999999974,0,0,0,0,0,94.82261199951172,-0.07091934755452645,31.229999542236328,1,,,,0,0
2011-11-11,1.5,1.5,0,1,0.07784721404387485,0.24992271476218345,0.17529307628864105,30.040000915527344,22.76903847547678,0,1.8,-0.24,0,0,0,0,0,94.84206771850586,-0.062182103903982267,31.600000381469727,1,,,,0,0
2011-11-18,1.5,1.5,0,0,0.0885219161392432,0.2549882106601199,0.17529307628864105,32.0,23.037499996332023,0,1.72,-0.15000000000000013,0,0,0,0,0,94.40665969848632,-0.09683396434513292,34.20000076293945,1,,,,0,0
2011-11-25,1.5,1.5,0,0,-0.008714840677252034,0.26234470827560347,0.17529307628864105,34.470001220703125,23.273076956088726,0,1.69,-0.30000000000000004,0,0,0,0,0,93.73450050354003,-0.1385935749774263,36.45000076293945,1,,,,0,0
2011-12-02,1.7,1.7,0,0,0.06496362343784567,0.2825402878269922,0.17529307628864105,27.520000457763672,23.455961575874916,0,1.8,-0.020000000000000018,0,0,0,0,0,93.49640655517578,-0.07551005692389123,29.850000381469727,1,,,,0,0
2011-12-09,1.7,1.7,0,1,0.09301339070697745,0.2811387869754791,0.17529307628864105,26.3799991607666,23.624615394152126,1,1.85,0.09000000000000008,0,0,0,0,0,93.19309844970704,-0.06669895438586038,29.530000686645508,1,,,,0,0
2011-12-16,1.7,1.7,0,0,0.006921697049925957,0.2843041660254886,0.17529307628864105,24.290000915527344,23.781923092328586,0,1.62,-0.2799999999999998,0,0,0,0,0,92.94916038513183,-0.09401214613783704,29.030000686645508,1,,,,0,0
2011-12-23,1.7,1.7,0,1,0.12023598728890517,0.28984866114051466,0.17529307628864105,20.729999542236328,23.863846173653236,1,1.75,0.1399999999999999,0,0,0,0,0,93.24830131530761,-0.058246271804793026,25.219999313354492,1,,,,0,0
2011-12-30,1.0,1.3,0,1,0.11618199823889985,0.27846773927407764,0.17529307628864105,23.399999618530273,23.972500012471126,0,1.64,-0.030000000000000027,0,0,0,0,0,93.5882438659668,-0.06487766136488304,26.860000610351562,1,,,,0,1
2012-01-06,1.0,1.3,0,1,0.11070735394036779,0.279686948617934,0.17807609441966424,20.6299991607666,24.039615392684937,0,1.73,-0.07000000000000006,0,0,0,0,0,94.22524337768554,-0.04841092457606311,24.09000015258789,1,,,,0,1
2012-01-13,1.0,1.3,0,1,0.05782091170942727,0.27851545459819443,0.18018497025395425,20.90999984741211,24.14442308132465,0,1.65,-0.33000000000000007,0,0,0,0,0,94.70103912353515,-0.03999093841949575,24.670000076293945,1,,,,0,1
2012-01-20,1.0,1.0,0,1,0.07112082451524393,0.27888671987421015,0.18092319235379703,18.280000686645508,24.140769261580246,0,1.79,-0.1399999999999999,0,0,0,0,0,95.30257873535156,-0.016817639487471836,22.81999969482422,1,,,,0,0
2012-01-27,1.0,1.0,0,1,0.03153968490361203,0.27282797996190766,0.1810809335971261,18.530000686645508,24.111730795640213,0,1.71,-0.3500000000000001,0,0,0,0,0,95.97336120605469,-0.017786490012556055,21.399999618530273,1,,,,0,0
2012-02-03,1.0,1.0,0,1,0.07900295371254895,0.2515671291750175,0.18123604363777865,17.100000381469727,24.134230797107403,0,1.74,-0.10000000000000009,0,0,0,0,0,96.51026458740235,0.0,20.049999237060547,1,,,,0,0
2012-02-10,1.0,1.3,0,1,0.0675199771638415,0.24976068759937534,0.18230042632192775,20.790000915527344,24.232307745860172,0,1.69,-0.1100000000000001,0,0,0,0,0,97.34898643493652,-0.001338109661654041,23.280000686645508,1,,,,0,1
2012-02-17,1.0,1.0,0,1,0.12539058573233586,0.237798958534492,0.18308143127422605,17.780000686645508,24.25826929165767,0,1.72,0.0,0,0,0,0,0,98.2826431274414,0.0,22.389999389648438,1,,,,0,0
2012-02-24,1.0,1.0,0,1,0.18444538094364216,0.2308297873724611,0.18879593004970918,17.309999465942383,24.221538525361282,0,1.67,-0.020000000000000018,0,0,0,0,0,99.13747634887696,0.0,21.18000030517578,1,,,,0,0
2012-03-02,1.0,1.0,0,1,0.1066860974581556,0.23062882422459977,0.19245778448306206,17.290000915527344,24.187500091699455,0,1.71,-0.09000000000000008,0,0,0,0,0,99.7416217803955,0.0,21.260000228881836,1,,,,0,0
2012-03-09,1.0,1.0,0,1,0.0983143607226451,0.2282399226618971,0.19407574661659624,17.110000610351562,24.13038472028879,0,1.71,-0.14000000000000012,0,0,0,0,0,100.3017147064209,0.0,21.219999313354492,1,,,,0,0
2012-03-16,1.0,1.22,0,1,0.15893489337720323,0.21947740655011957,0.1951720391775045,14.470000267028809,23.93865394592285,1,1.94,0.31999999999999984,0,0,0,0,1,100.81289253234863,0.0,20.3700008392334,1,,,,0,0
2012-03-23,1.0,1.4,1,1,0.10975598131547293,0.19318918670492338,0.1951720391775045,14.819999694824219,23.87923086606539,1,1.88,0.1299999999999999,1,0,0,0,0,101.41939315795898,-0.004632564130884531,18.639999389648438,1,,,,0,0
2012-03-30,1.0,1.4,1,1,0.12690879470107497,0.1923608098761811,0.1951720391775045,15.5,23.84269241186289,1,1.9,0.26,1,0,0,0,0,102.02559852600098,0.0,18.610000610351562,1,,,,0,0
2012-04-06,1.0,1.4,1,1,0.09938622479740178,0.1926626429157575,0.1951720391775045,16.700000762939453,23.820192410395695,1,1.84,0.1100000000000001,1,0,0,0,0,102.77302322387695,-0.007243958831292696,19.81999969482422,1,,,,0,0
2012-04-13,1.0,1.4,1,1,0.06908597752628576,0.180793524839668,0.1951720391775045,19.549999237060547,23.9015385554387,1,1.75,0.10000000000000009,1,0,0,0,0,103.63506126403809,-0.02606322297611019,21.989999771118164,1,,,,0,0
2012-04-20,1.0,1.0,1,1,0.0500533279015678,0.18055678098753872,0.1951720391775045,17.440000534057617,23.954423189163208,0,1.7,-0.09000000000000008,0,1,1,0,0,104.19905624389648,-0.020310995386915165,20.479999542236328,1,,,,0,0
2012-04-27,1.0,1.0,1,1,0.06968020813046594,0.1752549005110339,0.1951720391775045,16.31999969482422,23.98461549098675,0,1.7,-0.010000000000000009,0,1,1,0,0,104.81244125366212,-0.0029827699120045237,18.739999771118164,1,,,,0,0
2012-05-04,1.0,1.0,1,1,0.022747063420792246,0.17521645513906456,0.1951720391775045,19.15999984741211,23.999230880003708,0,1.64,-0.10000000000000009,0,1,1,0,0,105.43598251342773,-0.02705768738510228,20.719999313354492,1,,,,0,0
2012-05-11,1.0,1.0,1,1,0.013726784529009217,0.1761591930212783,0.1951720391775045,19.889999389648438,24.053461643365715,0,1.57,-0.11999999999999988,0,1,1,0,0,105.81820983886719,-0.0369291265944397,21.549999237060547,1,,,,0,0
2012-05-18,1.0,1.3,0,1,-0.0447286448711911,0.17937115050782648,0.1951720391775045,25.100000381469727,24.200961644832905,0,1.39,-0.33000000000000007,0,0,0,0,0,106.00548362731934,-0.07861650116961594,27.65999984741211,1,,,,0,1
2012-05-25,1.0,1.3,0,1,-0.031045298365541485,0.16509784699988572,0.1951720391775045,21.760000228881836,24.31211550419147,0,1.45,-0.21999999999999997,0,0,0,0,0,106.19900474548339,-0.0618561848912883,24.93000030517578,1,,,,0,1
2012-06-01,0.6,0.6,0,0,-0.0625466523314182,0.13959443321117906,0.1951720391775045,26.65999984741211,24.47961548658518,0,1.22,-0.49,0,0,0,0,0,106.19439659118652,-0.08983714026415257,28.469999313354492,1,,,,0,0
2012-06-08,1.0,1.3,0,1,-0.028252756130713652,0.14875461746826393,0.1951720391775045,21.229999542236328,24.525192389121422,0,1.37,-0.33999999999999986,0,0,0,0,0,106.26190032958985,-0.05475468815967499,23.639999389648438,1,,,,0,1
2012-06-15,1.0,1.3,0,1,-0.03895157400623206,0.14170217517743477,0.1951720391775045,21.110000610351562,24.51096162429223,0,1.31,-0.6299999999999999,0,0,0,0,0,106.40233993530273,-0.042432305223767286,23.670000076293945,1,,,,0,1
2012-06-22,1.0,1.0,0,1,-0.03937371167820969,0.13242667479644027,0.1951720391775045,18.110000610351562,24.453461628693802,0,1.38,-0.5,0,0,0,0,0,106.41010665893555,-0.047286959253484695,21.510000228881836,1,,,,0,0
2012-06-29,1.0,1.0,0,1,-0.028441169593753757,0.13377962834710486,0.19462321222801143,17.079999923706055,24.47673086019663,0,1.34,-0.5599999999999998,0,0,0,0,0,106.52868766784668,-0.028441169593753757,20.31999969482422,1,,,,0,0
2012-07-06,1.0,1.0,0,1,-0.02573820490984824,0.13263073990085425,0.19305649656753762,17.100000381469727,24.498846255815945,0,1.3,-0.54,0,0,0,0,0,106.54344291687012,-0.03279571724438268,20.040000915527344,1,,,,0,0
2012-07-13,1.0,1.0,0,1,-0.005007181102957947,0.1323360560287017,0.19275847183785608,16.739999771118164,24.445192392055805,0,1.27,-0.48,0,0,0,0,0,106.54816970825195,-0.030939900801499998,19.389999389648438,1,,,,0,0
2012-07-20,1.0,1.0,0,1,-0.0056027082230668546,0.12856964675094468,0.19255700135190576,16.270000457763672,24.42115393051734,0,1.27,-0.42999999999999994,0,0,0,0,0,106.56640892028808,-0.02579990702910906,19.639999389648438,1,,,,0,0
2012-07-27,1.0,1.0,0,1,-0.007062377655798313,0.13007728193208187,0.19216576408523883,16.700000762939453,24.256730868266178,0,1.33,-0.3699999999999999,0,0,0,0,0,106.66141319274902,-0.010024082120223876,19.65999984741211,1,,,,0,0
2012-08-03,1.0,1.0,1,1,0.022423656650610635,0.1273812111754856,0.18879593004970918,15.640000343322754,23.942115490253155,0,1.36,-0.2799999999999998,0,1,1,0,0,106.65249595642089,-0.005240763026174822,18.68000030517578,1,,,,0,0
2012-08-10,1.0,1.0,1,1,0.04394769889867556,0.12788617395860485,0.18308143127422605,14.739999771118164,23.526346243344822,0,1.38,-0.19000000000000017,0,1,1,0,0,106.727587890625,0.0,18.139999389648438,1,,,,0,0
2012-08-17,1.0,1.4,1,1,0.10156211124799785,0.12693317370391963,0.18230042632192775,13.449999809265137,22.957115485117985,1,1.52,0.13000000000000012,1,0,0,0,0,106.80999412536622,0.0,18.350000381469727,1,,,,0,0
2012-08-24,1.0,1.0,1,1,0.07678422027919973,0.1272677257189877,0.18123604363777865,15.180000305175781,22.564615488052368,0,1.4,-0.050000000000000044,0,1,1,0,0,106.90595703125,-0.004712195898846749,19.239999771118164,1,,,,0,0
2012-08-31,1.0,1.4,1,1,0.10714259625183087,0.12739909377007572,0.1810809335971261,17.469999313354492,22.248269356214085,1,1.35,0.13000000000000012,1,0,0,0,0,107.0918155670166,-0.007173753088631996,20.6200008392334,1,,,,0,0
2012-09-07,1.0,1.4,1,1,0.08999152936597588,0.1307778721077413,0.1809246334431628,14.380000114440918,21.784038580380955,1,1.42,0.04999999999999982,1,0,0,0,0,107.37063331604004,0.0,17.59000015258789,1,,,,0,0
2012-09-14,1.0,1.4,1,1,0.09765879413009348,0.12945421494836754,0.18071066449142276,14.510000228881836,21.467307824354904,1,1.61,0.30000000000000004,1,0,0,0,0,107.66842613220214,0.0,16.899999618530273,1,,,,0,0
2012-09-21,1.0,1.4,1,1,0.09882107318505784,0.12938934124007348,0.18014181031963944,13.979999542236328,20.94288473862868,1,1.5,0.1200000000000001,1,0,0,0,0,108.07557220458985,-0.0040162735744314615,16.790000915527344,1,,,,0,0
2012-09-28,1.0,1.4,1,1,0.06347205513895227,0.13081707449421068,0.1792631032470794,15.729999542236328,20.41923090127798,1,1.42,0.07999999999999985,1,0,0,0,0,108.4619857788086,-0.016989088265770835,17.610000610351562,1,,,,0,0
2012-10-05,1.0,1.4,1,1,0.08436074802907445,0.1315488166520287,0.17804630618900433,14.329999923706055,19.998653962061955,1,1.48,0.17999999999999994,1,0,0,0,0,109.16378860473633,-0.002173227487275442,16.93000030517578,1,,,,0,0
2012-10-12,1.0,1.4,1,1,0.05821555154808156,0.13272724906534358,0.17584269064269276,16.139999389648438,19.76596164703369,1,1.42,0.1499999999999999,1,0,0,0,0,109.64480705261231,-0.024363578810564168,17.739999771118164,1,,,,0,0
2012-10-19,1.0,1.4,1,1,0.056315810614012696,0.1326291399863232,0.17524144463084462,17.059999465942383,19.491730873401348,1,1.49,0.21999999999999997,1,0,0,0,0,110.29971046447754,-0.02094948600158697,18.1200008392334,1,,,,0,0
2012-10-26,1.0,1.4,1,1,0.024694087269437004,0.1324850748179936,0.17462497566540514,17.809999465942383,19.36250008069552,1,1.48,0.1499999999999999,1,0,0,0,0,110.68073921203613,-0.03487844962470277,19.020000457763672,1,,,,0,0
2012-11-02,1.0,1.4,1,1,0.02128228994301229,0.1272915940345983,0.17317638437239313,17.59000015258789,19.120769317333515,1,1.47,0.10999999999999988,1,0,0,0,0,111.00219955444337,-0.03344419328137849,18.549999237060547,1,,,,0,0
2012-11-09,1.0,1.0,0,1,-0.013791987027475305,0.13144677885276823,0.1714821929740539,18.610000610351562,18.90096161915706,0,1.34,-0.039999999999999813,0,0,0,0,0,111.21599960327148,-0.05665908872569225,20.06999969482422,1,,,,0,0
2012-11-16,0.6,0.6,0,0,-0.03574348355037149,0.11616771164343209,0.1679874738187214,16.40999984741211,18.601153923914982,0,1.34,-0.17999999999999994,0,0,0,0,0,111.2552391052246,-0.06888107183563863,18.93000030517578,1,,,,0,0
2012-11-23,1.0,1.4,1,1,0.0042012508797883985,0.12396375516924049,0.1593777166638182,15.140000343322754,18.229423137811516,1,1.41,0.010000000000000009,1,0,0,0,0,111.51531753540038,-0.03487844962470277,17.579999923706055,1,,,,0,0
2012-11-30,1.0,1.4,1,1,0.012388813057481185,0.11409288112741317,0.14779794346275463,15.869999885559082,18.00538466526912,1,1.37,0.020000000000000018,1,0,0,0,0,111.79679870605469,-0.029415927486866833,17.270000457763672,1,,,,0,0
2012-12-07,1.0,1.0,0,1,-0.008035995948795449,0.10254733971975458,0.14600210146034648,15.899999618530273,17.803846212533806,0,1.39,-0.030000000000000027,0,0,0,0,0,112.06024551391602,-0.0276408153497254,17.290000915527344,1,,,,0,0
2012-12-14,1.0,1.0,0,1,-0.02975731041123697,0.10173660077986524,0.14447399634424085,17.0,17.663653887235203,0,1.48,-0.13000000000000012,0,0,0,0,0,112.22454566955567,-0.02975731041123697,18.030000686645508,1,,,,0,0
2012-12-21,1.0,1.22,0,1,-0.014172223801537376,0.10194840926447361,0.1409644654892453,17.84000015258789,17.60807697589581,1,1.51,0.010000000000000009,0,0,0,0,1,112.42980499267578,-0.018131577848023772,18.8700008392334,1,,,,0,0
2012-12-28,1.0,1.22,0,1,-0.020468646302341575,0.1036872446919691,0.13765714628757147,22.719999313354492,17.59500004695012,1,1.46,0.040000000000000036,0,0,0,0,1,112.46660575866699,-0.03710999092940104,21.8799991607666,0,,,,0,0
2013-01-04,1.0,1.4,1,1,0.008678231037900996,0.12012090110624357,0.13765714628757147,13.829999923706055,17.464230830852802,1,1.66,0.17999999999999994,1,0,0,0,0,112.70311393737794,0.0,16.34000015258789,1,,,,0,0
2013-01-11,1.0,1.4,1,1,0.03655325624417838,0.1201065090167074,0.13765714628757147,13.359999656677246,17.319038519492516,1,1.63,0.20999999999999996,1,0,0,0,0,112.99382934570312,0.0,16.010000228881836,1,,,,0,0
2013-01-18,1.0,1.4,1,1,0.041788622132176156,0.12028596718100379,0.13765714628757147,12.460000038146973,17.207115430098312,1,1.61,0.1200000000000001,1,0,0,0,0,113.34846839904785,0.0,15.289999961853027,1,,,,0,0
2013-01-25,1.0,1.4,1,1,0.07050343434873074,0.11967695014666731,0.13765714628757147,12.890000343322754,17.098653885034416,1,1.7,0.21999999999999997,1,0,0,0,0,113.65489768981934,0.0,14.65999984741211,1,,,,0,0
2013-02-01,1.0,1.4,1,1,0.07595804468489198,0.11973741924599865,0.13765714628757147,12.899999618530273,17.01788463959327,1,1.77,0.30000000000000004,1,0,0,0,0,113.88631935119629,0.0,14.789999961853027,1,,,,0,0
2013-02-08,1.0,1.4,1,1,0.1065178866602512,0.11930337890973906,0.13765714628757147,13.020000457763672,16.868461553867046,1,1.74,0.3999999999999999,1,0,0,0,0,114.16328239440918,0.0,14.800000190734863,1,,,,0,0
2013-02-15,1.0,1.4,1,1,0.12333229920999966,0.11898678491627035,0.13765714628757147,12.460000038146973,16.76615384908823,1,1.72,0.3799999999999999,1,0,0,0,0,114.52769508361817,0.0,14.260000228881836,1,,,,0,0
